Name,Price,Discount,Original_price,Description,Product_left
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,69990,15% off,82414,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,69990,20% off,87990,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty,Bank Offer
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 2...",69990,29% off,98990,"Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year; 1 Year Onsite Warranty",Top Discount of the Sale
HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,69990,13% off,81013,AMD Ryzen 5 Hexa Core Processor; 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 38.86 cm (15.3 Inch) Display; 1 Year Onsite Warranty,Bank Offer
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core Ultra 5 225H - (1...",69990,6% off,74990,"Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year; 1 Year Onsite Warranty","Upto ₹22,000 Off on Exchange"
Acer NITRO LITE 16 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,69990,30% off,99999,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; 1 Year Warranty,Top Discount of the Sale
MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,69990,16% off,83990,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Onsite Warranty,Bank Offer
MSI Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,69990,22% off,89990,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
ASUS Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) K3504VA - LK552WS Laptop,69990,29% off,99500,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 year Domestic Warranty,Bank Offer
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...,69990,29% off,99640,AMD Ryzen 5 Hexa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; NA; 1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,Bank Offer
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,69990,33% off,104890,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Warranty Term,Bank Offer
HP Pavilion AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) 15-eh1147AU Thin and Light ...,69900,4% off,72990,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
HP Pavilion Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Li...,69800,9% off,76999,"Intel Core i5 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; ""Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart ""; 1 Year Onsite Warranty",Bank Offer
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,69742,14% off,81990,AMD Ryzen 5 Hexa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
DELL Inspiron 5440 Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 5440 Thin ...,69695,18% off,85000,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Hardware Service,Lowest price since launch
Lenovo Ideapad Gaming 3 Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,69590,,70000,Intel Core i5 Processor (11th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite warranty,Bank Offer
HP Pavilion Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 10 Home) 14-dv0054TU Thin and Li...,69550,3% off,71999,"Intel Core i5 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home and Student 2019, HP Documentation, HP Smart, HP BIOS Recovery, HP Support Assistant, Dropbox; 1 Year Onsite Warranty",Bank Offer
Lenovo IdeaPad Slim 3 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and...,69500,,70000,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Bank Offer
HP Pavilion Plus Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14-ew0116TU Thin an...,69499,16% off,82896,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5X RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty,Top Discount of the Sale
HP Pavilion Intel Core i5 13th Gen 1340p - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3027TU Thin and Lig...,69398,3% off,71990,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty,Bank Offer
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,69290,25% off,92999,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year International Travelers Warranty (ITW),Bank Offer
ASUS Vivobook 15 Touch Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ501W...,68999,7% off,74990,Intel Core i5 Processor (11th Gen); 8 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Touchscreen Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty,Bank Offer
ASUS VivoBook K15 OLED AMD Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home)...,68999,12% off,78990,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB HDD|256 GB SSD; 39.62 cm (15.6 inch) Display; Office Home and Student 2021; 1 Year Onsite Warranty,Bank Offer
ASUS VivoBook Ultra 14 AMD Ryzen 7 Octa Core AMD R7-4700U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-E...,68990,,,"AMD Ryzen 7 Octa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; My Asus, Splendid; 1 Year Onsite Warranty","Upto ₹22,000 Off on Exchange"
ASUS ASUS Vivobook S 15 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) K5504VAB-BN...,68990,19% off,85990,"Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Window 11, MS Office Home and Student 2021, 1 Year McAfee; 1 Year Warranty",Bank Offer
HP Pavilion 14 X360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1149TU 2 in 1...,68990,32% off,101788,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; Microsoft Office Home 2024; 1 Year Carry-in Warranty,Top Discount of the Sale
ASUS VivoBook S Series Intel Core i5 8th Gen 8265U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S430FA...,68990,,,"Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD|256 GB SSD; 35.56 cm (14 inch) Display; Asus GiftBox, Asus Splendid; 1 Year Limited International Hardware Warranty","Upto ₹22,000 Off on Exchange"
HP Victus AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,68990,32% off,101990,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty,Bank Offer
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,68990,23% off,89999,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year International Travelers Warranty (ITW),Lowest Price Live
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Quad Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,68990,8% off,75000,AMD Ryzen 5 Quad Core Processor; 8 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Carry-in Warranty,Bank Offer
HP Pavilion Laptop 15-eg Intel Core i5 11th Gen Intel® Core™ i5-1135G7 - (16 GB/512 GB SSD/Windows 10 ...,68990,13% off,79888,Intel Core i5 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; HP Audio Switch; HP Documentation; HP JumpStart; HP Support Assistant; HP Connection Optimizer; HP BIOS Recovery; HP QuickDrop; 1 Year Standard Warranty,Bank Offer
Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IM...,68989,31% off,101090,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Top Discount of the Sale
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,68989,38% off,111890,Intel Core i5 Processor (11th Gen); 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Office Home and Student 2021; 1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,Bank Offer
ASUS VivoBook Gaming Intel Core i5 8th Gen 8300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVID...,68900,,,Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
ASUS TUF Gaming F16 Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,68894,28% off,96990,Intel Core 5 Processor; 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; Microsoft Office Home 2024 + Microsoft 365 Basic; 1 Year Onsite Warranty,Lowest price since launch
ASUS AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,68800,25% off,91990,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,68699,19% off,84990,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty,Bank Offer
Lenovo IdeaPad 5 2-in-1 WUXGA IPS AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home) 14...,68690,29% off,97890,AMD Ryzen 5 Hexa Core Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; Office Home & Student 2021; 1 Year Carry-in Warranty,Top Discount of the Sale
DELL Inspiron 3530 Intel Core i7 13th Gen 1355U� - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Th...,68490,23% off,88997,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Hardware Service,Bank Offer
DELL Inspiron 15 MSO'24 with Backlit KB Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Ho...,68490,23% off,88997,"Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service",Bank Offer
Lenovo ThinkBook 15 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/DOS) TB15 G3 ACL Thin and Light Lap...,68400,,,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; DOS Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH...,68190,39% off,111890,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"Upto ₹22,000 Off on Exchange"
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,67990,31% off,99900,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warranty","Upto ₹22,000 Off on Exchange"
HP Pavilion Aero AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2057AU Thin and...,67990,16% off,80999,AMD Ryzen 5 Hexa Core Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.78 cm (13.3 Inch) Display; 1 Year Onsite Warranty,Lowest price since launch
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series Intel Core i7 13th G...",67989,29% off,96990,"Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year; 1 Year Onsite Warranty","Upto ₹22,000 Off on Exchange"
Lenovo Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,67999,32% off,101090,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year warranty,Top Discount of the Sale
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,67990,31% off,99900,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warra­nty",Top Discount of the Sale
MSI Commercial 14 H Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home) Commercial 14 H A...,67990,38% off,109990,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; 3 Year Onsite Warranty,"Upto ₹25,000 Off on Exchange"
Colorful P15 Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,67990,32% off,99999,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty,"Upto ₹22,000 Off on Exchange"
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,67990,31% off,99900,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warranty","Upto ₹22,000 Off on Exchange"
HP Pavilion Aero AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2057AU Thin and...,67990,16% off,80999,AMD Ryzen 5 Hexa Core Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.78 cm (13.3 Inch) Display; 1 Year Onsite Warranty,Lowest price since launch
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,67990,24% off,89900,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warranty",Bank Offer
HP Pavilion Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0084TU Thin and Ligh...,67990,24% off,89990,Intel Core i5 Processor (12th Gen); 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty,Bank Offer
HP Pavilion Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3026TU Thin and Lig...,67990,22% off,87999,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,67990,19% off,83990,"AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1-month trial for new Microsoft 365 customers. Credit card required., McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty",Bank Offer
Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,67989,27% off,93190,AMD Ryzen 7 Octa Core Processor; 24 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home 2024; 1 Year Carry-in Warranty,"Upto ₹22,000 Off on Exchange"
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series Intel Core i7 13th G...",67989,29% off,96990,"Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year; 1 Year Onsite Warranty","Upto ₹22,000 Off on Exchange"
Acer Swift 3 Intel Core i5 8th Gen 8250U - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics...,67964,7% off,73199,"Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD; 39.62 cm (15.6 inch) Display; Acer Care Center, Acer Configuration Manager, Acer Quick Access; 1 Year International Travelers Warranty (ITW)","Upto ₹22,000 Off on Exchange"
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 2...",67599,31% off,98990,"Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year; 1 Year Onsite Warranty",Top Discount of the Sale
Lenovo IdeaPad Slim 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC05 A|| 15A...,67582,27% off,93690,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019; 1 Year Warranty + 1 Year Premium Care + 1 Year ADP,Bank Offer
Acer ALG Gaming Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,67570,32% off,99990,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Warranty,Top Discount of the Sale
Lenovo Lenovo V15 G3 IAP Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 82TTA073IN ...,67547,25% off,90540,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty,Bank Offer
Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Windows 11 Home) 82H803LNIN Th...,67490,15% off,79990,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Office Home & Student 2021; 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Bank Offer
